"NBa7we src","d4r55","RfnDt","RfnDt 2","eaLgGf src","hCCjke src","hCCjke src 2","hCCjke src 3","hCCjke src 4","hCCjke src 5","rsqaWe","wiI7pd","w8nwRe","RfDO5c 2"
"https://lh3.googleusercontent.com/a-/AD_cMMTCjqV-yBSLRGuTqPGUiKA_8kpRzpuvI-dlrFax-m1-HgOp=w36-h36-p-rp-mo-ba6-br100","Mohit Jain","· 261 reviews","Local Guide","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","2 years ago","Simple and Best.
Visit Beach early in the morning and come here for breakfast. …","More",""
"https://lh3.googleusercontent.com/a-/AD_cMMQ-INjXA0opbZHPSCVCdFtwzQ-JnRqr40_UNeM8TYs1Hlc=w36-h36-p-rp-mo-ba3-br100","Chaitanya Shankar","· 44 reviews","Local Guide","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","a month ago","Great taste but not something new. Served hot! Pongal was outstanding among other items. Chutney was mid and not the best.
Hygiene and atmosphere is questionable.","More",""
"https://lh3.googleusercontent.com/a-/AD_cMMTurwYrEaRhhK7531p896oYpx4kZZdyzUzv0ARZtEJWVZs=w36-h36-p-rp-mo-ba3-br100","Manjunath G Hegde","· 45 reviews","Local Guide","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","4 months ago","Amazed by the fresh and crispy Vadas we get here. Maybe the best in Chennai I would say. Idli and Pongal are also good. The price is very reasonable. In summary, if you want to enjoy some home-style Southern food, you should definitely give …","More",""
"https://lh3.googleusercontent.com/a-/AD_cMMQgKEOw-R_2dKLN1evCowDum3gXQVcWy6BeoF7wpYJtrvM=w36-h36-p-rp-mo-ba6-br100","Rajan Kalambur","· 394 reviews","Local Guide","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","a month ago","Typical mess type retaining the same, food taste is good and service also quick. As others mentioned, it is located in a small lane (muttu sandhu), only identification is the name board. Currently in this Arundale street at the entry …","More",""
"https://lh3.googleusercontent.com/a-/AD_cMMRKMUT1fylbt8iuZEG5acwa5hBzLpMHSGhQhWfsc9fg5b1G=w36-h36-p-rp-mo-ba3-br100","Aishwarya Srinivasan","· 15 reviews","Local Guide","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","2 months ago","Located in a very narrow street of Mylapore, the place is nothing short of a masterpiece. The food and service takes you back to your childhood and warms your heart. Expect a waiting time and a humble environment.","More",""
"https://lh3.googleusercontent.com/a-/AD_cMMQrE4igXFQPLJ4wtoPvvYU1bs7oHPAfpljCv-pOlgfR0dI=w36-h36-p-rp-mo-br100","rajat saxena","11 reviews","","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","7 months ago","People running the place are very humble and considerate. They will note down your name and let you know the waiting period.  You will be served coffee while waiting in the street. Inside there are 3-4 small tables. Food is served on banana …","More",""
"https://lh3.googleusercontent.com/a-/AD_cMMQCwIksL8FVaRJlztJdFcXjR3hlUKaReBEuiyw8_6sDwDY=w36-h36-p-rp-mo-ba4-br100","prudhvi arelli","· 103 reviews","Local Guide","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","3 months ago","Very small mess ,with old history. Morning only idli, wada and Pongal will be served between 7-9am. Waiting min 15min for seating . Taste is very good , traditional taste. Chutney and sambar are very good. Filter coffee is also good. …","More",""
"https://lh3.googleusercontent.com/a-/AD_cMMTscWI1eUXxUOQvheKwb00mlYSh-eFxRG1KrE4nEyaWRJU=w36-h36-p-rp-mo-br100","Srinivasan Thirupukuzhi","6 reviews","","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","2 months ago","I was here this morning at 9-15 am, had to wait for 15 minutes, Pongal not available, only Idly and vada; it was disappointing, so much hype about this place and tiffin, Vada is cryspy no doubt loaded with soda I assume, Idly was half …","More",""
"https://lh3.googleusercontent.com/a/AAcHTtfNGrj0_N4wQJFOBGn5GvDZH_qyDMt_OQXVoACcy93j=w36-h36-p-rp-mo-br100","Veeramuthu iPhoneX","17 reviews","","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","3 months ago","Highly overrated & over hype in YouTube channels. Only Pongal, Idly & Vada is available in the morning. Though the food was served hot and fresh, the taste was okay- nothing special as mentioned in many channels. The price is very high …","More",""
"https://lh3.googleusercontent.com/a/AAcHTtdo2QMCYelnWEz1z0iGbD0720yx5M44jPkG4cntWNFo=w36-h36-p-rp-mo-br100","Ramanathan PR","164 reviews","","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","4 months ago","This Rayar Mess is 70 years old.Breakfast is hot pongal  iddly and medhu vadai.Coconut chuttny,kara chatni and sambar are the side dishes. Chilly powder and oil are extra.The above dishes are very special for the mess.Very best coffee is …","More",""
"https://lh3.googleusercontent.com/a-/AD_cMMS_w5tmSsv4245556Er-UX5HcpE3NmviAv4KPoFigAAU7kd=w36-h36-p-rp-mo-ba6-br100","Raghunath Mallina","· 499 reviews","Local Guide","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","8 months ago","Wadas pongal idli coffee everything was good. Need to be early to leave early. Nice hole in the wall place.","",""
"https://lh3.googleusercontent.com/a-/AD_cMMSst--ogWtaONAusKM1YDaQ5kS7lRX8sstwoLiqaY2QwVo=w36-h36-p-rp-mo-ba5-br100","Krish Natarajan","· 158 reviews","Local Guide","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","6 months ago","Famous veg eat-out in Mylapore with limited set-menu per day.  Loyal customers wait in that narrow lane to get their chance to taste their favourite food & coffee.  Small hall can accommodate around 16 people max at a time. …","More",""
"https://lh3.googleusercontent.com/a-/AD_cMMTuykWx7zDp8m9Pcv4hV6OGxLsPjshxIe4PwT08N952wDjg=w36-h36-p-rp-mo-ba5-br100","Vinod Chopra","· 122 reviews","Local Guide","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","a year ago","Mouth watering delicious food with authentic flavor of spices. We had pongal,idli and medu vada with podi powder coconut chutni and chilli chutni and all are very testy. They open at 7am to 10am only. With sitting capacity of 16 person they …","More",""
"https://lh3.googleusercontent.com/a-/AD_cMMTFLoSStHUPwNfD4ibK0G90y_1n8pFUbAPGGF6LZX8nmSk=w36-h36-p-rp-mo-ba5-br100","Arunprasad Chandrasekaran","· 226 reviews","Local Guide","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","3 months ago","Good vegetarian restaurant and they have serving capacity of 16 members at a time. Breakfast they have Pongal, Idly and Vada along with coffee. Quantity of Pongal is fine and it is Rs.50/-, Idly and Vada is Rs.15/- and Coffee is 20 rupees. …","More",""
"https://lh3.googleusercontent.com/a/AAcHTtdIfEs53gb7MAsWwI3lLvZVQzgN5mVstrT134k5NSTX=w36-h36-p-rp-mo-br100","Prasad Sundara Raman","3 reviews","","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","3 weeks ago","Normally Rayar's mess bustles with crowd in the morning and the breakfast is nevertheless famous, however even in the evening the place is very calm with no crowd but a different variety food with the same awesome taste","More",""
"https://lh3.googleusercontent.com/a-/AD_cMMSjar3bIUzFVzsN-AUBGueWxsCbUp65585B5CaEYUisZ0E=w36-h36-p-rp-mo-ba3-br100","Adhithya Ramaprabu","· 21 reviews","Local Guide","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","2 years ago","The best place for home style South Indian Breakfast. Pongal is not too heavy and the idlies are really soft. The USP is the crispy vada and authentic filter coffee.","",""
"https://lh3.googleusercontent.com/a-/AD_cMMSvDV6EidLNNah2xrl9NTLBG_rgNbn_ukkqYoWjv2L2PHX5=w36-h36-p-rp-mo-ba2-br100","Yash Umale","· 3 reviews","Local Guide","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","4 months ago","Small place with an efficient token system in place, perfect for quick breakfast. Sambhar, vada and chutney are must-try items. The breakfast menu has only idli, vada, sambhar, chutney and Pongal so dosas are available only in the evenings.","More",""
"https://lh3.googleusercontent.com/a-/AD_cMMT4gO82_B-BL1ZKxp6iROoPxWRKZTb1d-kbj6_bVX6BGNk=w36-h36-p-rp-mo-ba3-br100","star dust","· 21 reviews","Local Guide","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","5 months ago","Idli Pongal n vadai with ketti chutney is good. Everything will be served hot which really makes the difference. With filter coffee in the end which tastes good too, a filling breakfast Since it's a small place waiting time will be there. And I'm not a big fan of their sambar though.","",""
"https://lh3.googleusercontent.com/a/AAcHTtf-9MnalT-BcDC0HRjpCjIVACRKeOuEL_YdVp2LTfk=w36-h36-p-rp-mo-br100","S Venkat raghav","4 reviews","","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","a month ago","The food provided was simple and very good in quality. If you are going to eat food over there then at least you need to wait for 30 mins","More",""
"https://lh3.googleusercontent.com/a/AAcHTtdvmlDnFysALEoATv2p8AwM4AzJSCcozRyekT5VIfNQ=w36-h36-p-rp-mo-ba4-br100","Mithun Mehta","· 63 reviews","Local Guide","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","a week ago","Awesome place, can have wait times, people with cars must park it somewhere else on the main road","More",""
"https://lh3.googleusercontent.com/a/AAcHTtdwZdBiXAQj2g73zBEMg8Vn66fwbb8raT9xtfSblcyq=w36-h36-p-rp-mo-ba6-br100","MAHESH KUMAR R","· 232 reviews","Local Guide","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","4 months ago","Small cozy eatery in one of the bylanes of mylapore!!
Taste at its best!! Vada is so crispy and yumm. Pongal is so much with ghee.
A must visit place for breakfast. …","More",""
